-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 -0.00281258 0.00236084 0.0037896 0.00098741 -0.00392414 -0.000467244 0.00426989 0.00335141 0.000238955 0.00133763 0.00212866 -0.00405681 -0.00273576 -0.00270679 -0.00104167 
-0.0158324 0.00382338 0.000220451 0.00436011 0.00291118 -0.00281258 -0.00692654 -0.000854094 -0.00365628 -0.00392414 -0.000467244 0.00426989 -0.00129228 0.000238955 -0.00330606 0.00212866 -0.00405681 0.00190793 0.0019369 0.00360202 
-0.0158324 0.00382338 0.000220451 -0.000283584 -0.00173251 -0.00281258 -0.00228285 0.0037896 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00593597 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 0.00382338 0.000220451 -0.000283584 -0.00173251 0.00183111 0.00236084 0.0037896 0.00098741 -0.00392414 -0.000467244 -0.000373795 -0.00129228 -0.00440473 0.00133763 0.00212866 -0.00405681 0.00190793 -0.00270679 -0.00104167 
0.132766 -0.005464 0.000220451 0.00436011 0.00291118 -0.00281258 0.00236084 -0.000854094 -0.00365628 -0.00392414 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00133763 -0.00251503 -0.00405681 0.00190793 -0.00270679 -0.00568536 
-0.0158324 -0.000820314 -0.00442324 0.00436011 -0.00173251 -0.00281258 0.00236084 -0.000854094 -0.00365628 0.00536324 -0.00511093 -0.000373795 -0.00129228 0.000238955 0.00133763 -0.00251503 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.16443 -0.000820314 0.000220451 -0.00492727 -0.0063762 0.00183111 0.00236084 0.0037896 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.00488264 -0.00330606 0.00212866 0.00058688 -0.00273576 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.00492727 -0.00173251 0.00183111 -0.00228285 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.00488264 0.00133763 -0.00251503 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.16443 0.00382338 -0.00442324 -0.00492727 -0.00173251 -0.00281258 0.00236084 0.0037896 0.00098741 0.000719549 -0.000467244 -0.000373795 0.00335141 0.000238955 -0.00330606 -0.00251503 0.00058688 -0.00273576 -0.00270679 0.00360202 
0.132766 -0.000820314 0.00486414 -0.000283584 -0.0063762 0.00183111 0.00236084 -0.00549778 0.00098741 0.000719549 -0.000467244 0.00426989 0.00335141 0.000238955 0.00133763 -0.00251503 0.00058688 0.00190793 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.00486414 -0.000283584 0.00291118 0.00183111 -0.00228285 -0.000854094 0.00098741 -0.00392414 -0.000467244 0.00426989 -0.00129228 -0.00440473 -0.00330606 0.00212866 0.00058688 -0.00273576 0.0019369 -0.00104167 
-0.0158324 -0.000820314 -0.00442324 0.00436011 -0.00173251 -0.00281258 0.00236084 0.0037896 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.00488264 0.00133763 -0.00251503 -0.00405681 0.00655162 0.0019369 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 -0.00281258 -0.00228285 -0.000854094 0.00098741 0.000719549 0.00417645 -0.000373795 0.00335141 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 0.00291118 0.00183111 -0.00228285 -0.000854094 -0.00365628 -0.00392414 -0.000467244 -0.00501749 -0.00129228 0.000238955 -0.00330606 0.00212866 0.00058688 -0.00273576 -0.00270679 0.00360202 
0.132766 -0.000820314 0.000220451 -0.000283584 -0.00173251 -0.00281258 -0.00228285 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 0.00335141 0.000238955 0.00133763 -0.00251503 -0.00405681 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 0.00291118 0.00183111 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00133763 0.00212866 -0.00405681 -0.00273576 -0.00270679 -0.00104167 
-0.16443 -0.000820314 -0.00442324 -0.00492727 0.00291118 0.00183111 -0.00228285 -0.000854094 0.00098741 -0.00392414 -0.00511093 -0.000373795 -0.00129228 -0.00440473 0.00133763 0.00212866 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.16443 -0.005464 0.000220451 -0.00492727 -0.00173251 0.00183111 -0.00228285 -0.000854094 -0.00365628 0.000719549 -0.000467244 -0.00501749 -0.00593597 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 -0.00735048 -0.00104167 
-0.0158324 -0.000820314 -0.00442324 -0.000283584 -0.00173251 0.00183111 0.00236084 -0.000854094 0.0056311 0.000719549 -0.000467244 -0.00501749 -0.00129228 0.000238955 -0.00330606 0.00212866 0.00523057 -0.00273576 -0.00270679 -0.00104167 
0.132766 -0.000820314 -0.00442324 0.00436011 -0.00173251 -0.00281258 0.00236084 0.0037896 -0.00365628 0.000719549 -0.000467244 -0.000373795 0.00335141 -0.00440473 -0.00330606 0.00212866 0.00058688 -0.00273576 0.0019369 -0.00104167 
0.132766 -0.005464 0.000220451 0.00436011 -0.00173251 0.00183111 -0.00228285 -0.00549778 -0.00365628 0.000719549 -0.00511093 -0.000373795 -0.00593597 0.000238955 0.00133763 0.00212866 0.00058688 -0.00273576 -0.00270679 0.00360202 
-0.0158324 -0.000820314 0.00486414 -0.000283584 -0.0063762 0.00183111 0.00236084 -0.000854094 0.00098741 0.000719549 -0.00511093 0.00426989 -0.00129228 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 0.00658059 -0.00104167 
-0.0158324 -0.000820314 0.00486414 -0.00492727 -0.00173251 0.00183111 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.00501749 -0.00129228 0.000238955 -0.00330606 -0.00251503 0.00058688 -0.00737945 -0.00270679 -0.00104167 
-0.0158324 0.00382338 0.000220451 -0.000283584 0.00291118 0.00183111 -0.00228285 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 0.00335141 0.000238955 0.00133763 0.00212866 -0.00405681 -0.00273576 0.0019369 0.00360202 
-0.0158324 -0.000820314 0.00486414 -0.00492727 -0.00173251 -0.00281258 -0.00228285 -0.000854094 -0.00365628 0.000719549 -0.00511093 0.00426989 -0.00129228 0.00488264 0.00133763 0.00212866 -0.00405681 -0.00273576 -0.00270679 -0.00568536 
-0.0158324 0.00382338 0.000220451 -0.000283584 0.00291118 0.00183111 -0.00228285 -0.000854094 0.0056311 0.000719549 -0.000467244 -0.00501749 -0.00593597 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 -0.00281258 0.00236084 -0.00549778 -0.00365628 0.000719549 -0.000467244 -0.00501749 -0.00129228 0.000238955 -0.00330606 0.00212866 -0.00405681 0.00190793 0.0019369 0.00360202 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 0.00183111 -0.00228285 -0.000854094 -0.00365628 0.000719549 -0.000467244 0.00426989 -0.00129228 0.000238955 -0.00330606 0.00212866 0.00523057 -0.00273576 0.0019369 0.00360202 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 0.00183111 -0.00228285 -0.000854094 -0.00365628 0.000719549 -0.000467244 -0.000373795 0.00335141 0.00488264 0.00133763 0.00212866 0.00058688 -0.00273576 0.0019369 -0.00104167 
-0.16443 0.00382338 0.000220451 0.00436011 -0.00173251 0.00183111 -0.00228285 -0.000854094 -0.00365628 0.000719549 -0.00511093 -0.000373795 -0.00129228 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 -0.00281258 -0.00228285 0.0037896 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00133763 -0.00251503 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.005464 0.000220451 0.00436011 -0.00173251 0.00183111 -0.00228285 0.0037896 -0.00365628 -0.00392414 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00133763 0.00212866 0.00058688 -0.00273576 -0.00270679 0.00360202 
-0.16443 -0.000820314 0.00486414 0.00436011 0.00291118 0.00183111 -0.00228285 0.0037896 0.00098741 0.000719549 -0.000467244 0.00426989 -0.00129228 0.00488264 0.00133763 -0.00251503 0.00058688 0.00190793 -0.00270679 -0.00568536 
-0.0158324 -0.000820314 0.00486414 -0.000283584 -0.00173251 0.00183111 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.00501749 0.00335141 -0.00440473 0.00133763 -0.00251503 0.00058688 -0.00273576 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.00492727 -0.00173251 0.00183111 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.00488264 0.00133763 0.00212866 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.005464 0.00486414 -0.000283584 -0.00173251 -0.00281258 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.00488264 -0.00330606 0.00212866 0.00523057 0.00190793 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.00486414 -0.00492727 -0.00173251 -0.00281258 -0.00228285 0.0037896 0.00098741 0.000719549 0.00417645 -0.000373795 0.00335141 0.000238955 0.00133763 -0.00251503 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.000820314 0.00486414 0.00436011 -0.00173251 0.00183111 0.00236084 -0.000854094 0.00098741 0.000719549 0.00417645 0.00426989 -0.00593597 -0.00440473 0.00133763 0.00212866 0.00523057 -0.00273576 -0.00270679 -0.00104167 
-0.16443 -0.000820314 0.000220451 -0.000283584 0.00291118 -0.00281258 -0.00228285 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00133763 -0.00251503 0.00058688 0.00190793 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.00486414 -0.000283584 -0.00173251 0.00183111 -0.00228285 0.0037896 0.00098741 0.000719549 -0.000467244 0.00426989 0.00335141 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 0.0019369 -0.00104167 
0.132766 -0.000820314 0.000220451 -0.000283584 -0.00173251 0.00183111 -0.00228285 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 -0.00904842 0.00133763 0.00212866 0.00058688 -0.00273576 -0.00270679 -0.00104167 
0.132766 -0.000820314 0.000220451 -0.000283584 -0.0063762 -0.00281258 -0.00228285 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.000238955 -0.00330606 0.00212866 0.00523057 -0.00273576 0.0019369 -0.00104167 
0.132766 -0.000820314 -0.00442324 -0.000283584 0.00291118 0.00183111 -0.00228285 -0.000854094 -0.00365628 -0.00392414 0.00417645 -0.00501749 0.00335141 0.000238955 0.00133763 0.00212866 0.00058688 -0.00273576 0.0019369 -0.00104167 
0.132766 0.00382338 0.00486414 -0.000283584 -0.00173251 -0.00281258 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 0.00335141 0.000238955 0.00598132 0.00212866 0.00058688 0.00190793 0.0019369 -0.00568536 
0.132766 -0.000820314 0.000220451 0.00436011 0.00291118 -0.00281258 0.00236084 0.0037896 0.00098741 0.00536324 0.00417645 -0.000373795 0.00335141 0.000238955 0.00133763 0.00212866 0.00058688 -0.00273576 0.0019369 -0.00104167 
-0.16443 -0.000820314 0.00486414 -0.000283584 0.00291118 -0.00281258 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.00501749 0.00335141 0.000238955 -0.00330606 -0.00251503 0.00058688 0.00190793 -0.00270679 0.00360202 
-0.0158324 -0.000820314 0.000220451 0.00436011 -0.00173251 -0.00281258 0.00236084 0.0037896 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00593597 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.005464 0.000220451 -0.00492727 0.00291118 0.00183111 0.00236084 -0.000854094 -0.00365628 0.000719549 -0.000467244 0.00426989 -0.00129228 -0.00440473 0.00133763 0.00212866 0.00058688 0.00190793 0.0019369 0.00360202 
-0.16443 -0.000820314 0.000220451 -0.000283584 0.00291118 -0.00281258 -0.00228285 0.0037896 -0.00365628 0.000719549 -0.000467244 -0.00501749 -0.00129228 -0.00440473 0.00133763 0.00212866 -0.00405681 -0.00273576 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 -0.00281258 0.00236084 -0.000854094 0.00098741 -0.00392414 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00598132 -0.00251503 0.00523057 0.00190793 -0.00270679 0.00360202 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.0063762 0.00183111 -0.00228285 -0.00549778 0.00098741 0.000719549 -0.00511093 -0.00501749 -0.00129228 0.000238955 0.00133763 0.00212866 -0.00405681 -0.00273576 -0.00270679 0.00360202 
-0.0158324 0.00382338 0.000220451 -0.00492727 0.00291118 0.00183111 -0.00228285 -0.000854094 0.00098741 0.00536324 -0.000467244 -0.000373795 0.00335141 0.000238955 -0.00330606 -0.00251503 0.00058688 -0.00273576 -0.00270679 -0.00568536 
0.132766 -0.000820314 0.000220451 0.00436011 -0.00173251 -0.00281258 -0.00228285 -0.000854094 0.00098741 0.000719549 0.00417645 0.00426989 -0.00593597 0.00488264 0.00133763 -0.00251503 0.00058688 -0.00273576 -0.00270679 0.00360202 
-0.0158324 -0.005464 0.00486414 -0.000283584 -0.00173251 0.00183111 0.00236084 -0.000854094 0.0056311 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.00488264 0.00133763 -0.00251503 -0.00405681 0.00190793 0.0019369 0.00360202 
-0.0158324 0.00382338 0.000220451 0.00436011 0.00291118 0.00183111 0.00236084 -0.000854094 0.00098741 -0.00392414 -0.000467244 -0.000373795 -0.00129228 -0.00440473 0.00133763 -0.00251503 0.00058688 -0.00273576 0.0019369 -0.00568536 
-0.16443 0.00382338 0.00486414 -0.00492727 -0.00173251 -0.00281258 0.00236084 0.0037896 -0.00829997 0.000719549 -0.000467244 -0.00501749 -0.00129228 0.000238955 0.00133763 -0.00251503 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 0.00183111 -0.00228285 -0.000854094 -0.00365628 0.000719549 -0.000467244 -0.000373795 0.00335141 0.000238955 0.00598132 -0.00251503 0.00058688 0.00190793 0.0019369 -0.00568536 
-0.0158324 0.00382338 0.000220451 0.00436011 -0.00173251 0.00183111 0.00236084 -0.000854094 0.00098741 0.000719549 0.00417645 -0.000373795 -0.00129228 0.000238955 -0.00330606 -0.00251503 0.00058688 0.00190793 -0.00270679 0.00360202 
0.132766 -0.000820314 0.000220451 -0.000283584 0.00291118 -0.00281258 -0.00228285 0.0037896 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00133763 0.00212866 0.00058688 -0.00273576 0.0019369 0.00360202 
-0.16443 -0.005464 0.00486414 -0.000283584 0.00291118 0.00183111 -0.00692654 -0.000854094 0.00098741 0.000719549 0.00417645 -0.000373795 0.00335141 0.000238955 -0.00330606 0.00212866 0.00058688 -0.00273576 0.0019369 0.00360202 
-0.0158324 0.00382338 0.00486414 -0.000283584 0.00291118 -0.00281258 0.00236084 0.0037896 0.00098741 0.000719549 0.00417645 -0.00501749 -0.00129228 0.000238955 -0.00330606 0.00212866 -0.00405681 0.00655162 -0.00270679 0.00360202 
-0.0158324 -0.000820314 0.000220451 -0.000283584 0.00755487 0.00183111 0.00236084 -0.000854094 0.00098741 -0.00392414 0.00417645 -0.00501749 -0.00593597 -0.00440473 0.00133763 0.00212866 0.00058688 0.00655162 0.0019369 0.00360202 
0.132766 -0.000820314 -0.00442324 -0.000283584 0.00291118 0.00183111 0.00236084 -0.00549778 0.00098741 0.00536324 -0.000467244 -0.000373795 0.00335141 0.000238955 -0.00330606 -0.00251503 -0.00405681 0.00190793 -0.00270679 -0.00104167 
0.132766 -0.000820314 -0.00442324 -0.000283584 -0.00173251 0.00183111 0.00236084 0.0037896 0.00098741 -0.00392414 -0.000467244 0.00426989 -0.00129228 0.000238955 0.00133763 0.00212866 0.00523057 0.00190793 -0.00270679 -0.00104167 
-0.16443 0.00382338 0.000220451 -0.00492727 -0.00173251 -0.00281258 0.00236084 0.0037896 0.00098741 0.00536324 -0.000467244 0.00426989 0.0079951 0.000238955 0.00133763 0.00677235 0.00058688 -0.00273576 -0.00270679 -0.00104167 
0.132766 0.00382338 0.000220451 -0.000283584 -0.00173251 -0.00281258 -0.00228285 -0.000854094 0.00098741 -0.00392414 -0.00511093 -0.000373795 -0.00129228 0.000238955 0.00133763 -0.00251503 -0.00405681 0.00190793 -0.00270679 0.00360202 
-0.0158324 0.00382338 0.000220451 -0.000283584 0.00291118 0.00183111 -0.00228285 -0.000854094 0.00098741 0.00536324 -0.000467244 -0.000373795 0.00335141 0.000238955 0.00133763 -0.00251503 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.00492727 -0.0063762 -0.00281258 0.00236084 0.0037896 0.00098741 0.000719549 0.00417645 -0.000373795 -0.00129228 -0.00440473 0.00133763 0.00212866 0.00058688 0.00190793 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.00492727 -0.00173251 0.0064748 -0.00228285 -0.000854094 0.00098741 -0.00392414 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00133763 0.00212866 0.00058688 0.00655162 -0.00735048 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 -0.00281258 0.00236084 0.0037896 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00593597 0.000238955 0.00133763 0.00212866 -0.00405681 0.00655162 -0.00270679 -0.00568536 
-0.0158324 -0.000820314 -0.00442324 -0.000283584 -0.00173251 0.00183111 0.00236084 -0.000854094 -0.00365628 0.000719549 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00598132 -0.00251503 0.00058688 0.00190793 0.0019369 0.00360202 
0.132766 0.00382338 0.000220451 -0.000283584 0.00291118 -0.00281258 -0.00228285 -0.000854094 0.00098741 0.00536324 -0.000467244 -0.000373795 0.00335141 -0.00440473 0.00133763 0.00212866 0.00058688 0.00190793 -0.00270679 -0.00568536 
-0.16443 -0.000820314 0.000220451 -0.000283584 0.00291118 0.00183111 0.00236084 -0.000854094 0.00098741 -0.00392414 -0.000467244 0.00426989 0.00335141 0.000238955 0.00598132 -0.00251503 -0.00405681 0.00190793 0.0019369 -0.00104167 
0.132766 0.00382338 -0.00442324 -0.000283584 0.00291118 -0.00281258 0.00236084 -0.00549778 0.00098741 0.000719549 -0.000467244 -0.000373795 0.00335141 0.00488264 0.00133763 0.00212866 0.00058688 -0.00273576 0.0019369 0.00360202 
0.132766 -0.000820314 0.000220451 -0.000283584 -0.0063762 -0.00281258 -0.00228285 -0.000854094 -0.00365628 0.000719549 -0.000467244 -0.000373795 0.00335141 0.000238955 -0.00330606 0.00212866 0.00058688 -0.00273576 0.0019369 -0.00104167 
0.132766 -0.000820314 0.000220451 -0.000283584 -0.00173251 0.00183111 -0.00228285 -0.000854094 0.00098741 0.000719549 -0.000467244 0.00426989 0.00335141 0.000238955 -0.00330606 -0.00251503 0.00523057 0.00190793 0.0019369 0.00360202 
-0.0158324 -0.000820314 0.000220451 0.00436011 -0.0063762 0.00183111 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 0.00335141 0.000238955 -0.00330606 -0.00251503 0.00058688 0.00190793 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.00492727 -0.00173251 -0.00281258 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.000373795 -0.00593597 0.000238955 0.00133763 -0.00251503 0.00058688 -0.00273576 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 -0.00173251 0.00183111 -0.00228285 -0.000854094 0.00098741 -0.00392414 -0.000467244 -0.000373795 -0.00129228 -0.00440473 0.00133763 -0.00251503 0.00058688 -0.00273576 -0.00270679 -0.00104167 
-0.0158324 -0.000820314 0.000220451 -0.000283584 0.00291118 -0.00281258 0.00236084 -0.000854094 0.00098741 0.000719549 -0.000467244 -0.00501749 -0.00129228 0.000238955 -0.00330606 0.00677235 -0.00405681 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.000820314 -0.00442324 -0.00492727 0.00291118 -0.00745627 -0.00228285 0.0037896 0.0056311 0.000719549 0.00417645 -0.000373795 -0.00129228 0.00488264 -0.00330606 0.00212866 -0.00405681 -0.00273576 0.0019369 -0.00104167 
-0.16443 -0.000820314 0.000220451 -0.00492727 0.00291118 0.00183111 0.00236084 -0.000854094 0.00098741 -0.00392414 -0.000467244 -0.000373795 -0.00129228 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 0.0019369 -0.00104167 
-0.0158324 -0.000820314 0.000220451 0.00436011 -0.00173251 0.00183111 -0.00228285 -0.000854094 0.00098741 0.000719549 -0.00511093 -0.000373795 -0.00129228 0.000238955 -0.00330606 0.00212866 0.00523057 0.00190793 -0.00270679 -0.00104167 
0.132766 -0.000820314 -0.00442324 -0.000283584 -0.00173251 0.00183111 -0.00228285 -0.000854094 0.00098741 0.000719549 0.00417645 -0.000373795 0.00335141 0.000238955 0.00133763 0.00212866 0.00058688 0.00190793 -0.00270679 0.00360202 
-0.0158324 -0.005464 -0.00442324 -0.00492727 -0.00173251 -0.00281258 0.00236084 0.0037896 -0.00365628 0.000719549 -0.000467244 0.00426989 0.00335141 0.00488264 -0.00330606 0.00212866 0.00058688 -0.00273576 0.0019369 -0.00104167 
0.132766 -0.000820314 -0.00442324 -0.00492727 -0.00173251 0.00183111 -0.00228285 -0.000854094 -0.00365628 -0.00392414 -0.000467244 -0.000373795 0.00335141 0.000238955 -0.00330606 -0.00251503 0.00058688 -0.00273576 0.0019369 -0.00104167 
